Price,Close,High,Low,Open,Volume,MA7,MA30,MA200,Volatility
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,
Date,,,,,,,,,
2023-05-14,26930.638671875,27150.9765625,26661.35546875,26788.974609375,10014858959,27213.614397321428,28461.110221354167,22364.796298828125,1054.9378969714687
2023-05-15,27192.693359375,27646.34765625,26766.09765625,26931.384765625,14413231792,27141.960100446428,28356.916796875,22399.3305859375,1018.9114541943837
2023-05-16,27036.650390625,27299.3046875,26878.947265625,27171.513671875,12732238816,27053.085100446428,28247.626627604168,22431.537080078124,976.5620045319014
2023-05-17,27398.802734375,27465.927734375,26600.14453125,27035.470703125,15140006925,27021.23465401786,28179.4185546875,22464.4387109375,961.3863607795824
2023-05-18,26832.208984375,27466.52734375,26415.1015625,27401.650390625,15222938600,26997.151785714286,28060.573763020835,22495.42173828125,895.8675271172362
2023-05-19,26890.12890625,27128.619140625,26700.2109375,26826.75390625,11258983301,27009.314453125,27996.155403645833,22527.393515625,908.5688657411204
2023-05-20,27129.5859375,27155.158203125,26843.27734375,26888.841796875,7044911360,27058.672712053572,27958.9419921875,22560.615078125,920.7643968966694
2023-05-21,26753.826171875,27265.91796875,26706.921875,27118.423828125,8647416921,27033.41378348214,27941.505859375,22593.586689453125,938.8992328968328
2023-05-22,26851.27734375,27045.734375,26549.734375,26749.892578125,11056770492,26984.640066964286,27909.2984375,22626.793134765627,959.6429389658052
2023-05-23,27225.7265625,27434.68359375,26816.1796875,26855.9609375,13697203143,27011.650948660714,27897.109830729165,22657.185615234375,966.120344477322
2023-05-24,26334.818359375,27224.603515625,26106.576171875,27224.603515625,16299104428,26859.653180803572,27857.42578125,22682.44625,1005.5632164344121
2023-05-25,26476.20703125,26591.51953125,25890.59375,26329.4609375,13851122697,26808.795758928572,27796.379427083335,22710.194853515626,1032.5207668067806
2023-05-26,26719.291015625,26916.669921875,26343.94921875,26474.181640625,12711619225,26784.39034598214,27739.599088541665,22740.7772265625,1043.6671948649682
2023-05-27,26868.353515625,26888.8828125,26621.140625,26720.181640625,7892015141,26747.071428571428,27652.751302083332,22782.41263671875,1001.9529173986309
2023-05-28,28085.646484375,28193.44921875,26802.751953125,26871.158203125,14545229578,26937.331473214286,27610.930794270833,22843.436967773436,954.1310905036875
2023-05-29,27745.884765625,28432.0390625,27563.876953125,28075.591796875,15181308984,27065.13253348214,27560.844010416666,22894.232534179686,903.288541211266
2023-05-30,27702.349609375,28044.759765625,27588.501953125,27745.123046875,13251081851,27133.221540178572,27508.628776041667,22947.572817382814,844.5172062751085
2023-05-31,27219.658203125,27831.677734375,26866.453125,27700.529296875,15656371534,27259.62723214286,27479.565104166668,22999.675180664064,838.7473122965467
2023-06-01,26819.97265625,27346.10546875,26671.720703125,27218.412109375,14678970415,27308.73660714286,27417.5462890625,23052.008217773437,815.3432321443058
2023-06-02,27249.58984375,27303.861328125,26574.64453125,26824.556640625,14837415000,27384.493582589286,27358.988997395834,23105.16517089844,758.3995856613479
2023-06-03,27075.12890625,27317.052734375,26958.00390625,27252.32421875,8385597470,27414.03292410714,27299.9029296875,23156.117749023437,705.6294976067098
2023-06-04,27119.06640625,27407.01953125,26968.224609375,27075.123046875,9360912318,27275.950055803572,27219.392317708334,23208.36588378906,565.832028893316
2023-06-05,25760.09765625,27129.982421875,25445.16796875,27123.109375,21513292646,26992.266183035714,27114.5748046875,23253.728784179686,533.199439625148
2023-06-06,27238.783203125,27313.8203125,25434.8671875,25732.109375,21929670693,26926.042410714286,27074.0349609375,23306.433813476564,470.29663713409343
2023-06-07,26345.998046875,27332.181640625,26146.98828125,27235.650390625,19530045082,26801.233816964286,27029.092447916668,23354.606069335936,473.3933254274828
2023-06-08,26508.216796875,26797.513671875,26246.6640625,26347.654296875,11904824295,26756.697265625,26990.740494791666,23405.68799316406,467.18602373677476
2023-06-09,26480.375,26770.2890625,26339.314453125,26505.923828125,11015551640,26646.809430803572,26952.694466145833,23459.153447265624,460.4528573546672
2023-06-10,25851.240234375,26531.044921875,25501.8359375,26481.76171875,19872933189,26471.968191964286,26914.376171875,23507.46080078125,502.24762973809925
2023-06-11,25940.16796875,26203.439453125,25668.986328125,25854.03125,10732609603,26303.554129464286,26885.548763020834,23554.10810546875,532.6418710289814
2023-06-12,25902.5,26087.919921875,25675.197265625,25934.28515625,11677889997,26323.897321428572,26856.162825520834,23600.59828125,561.9453925132116
2023-06-13,25918.728515625,26376.3515625,25728.365234375,25902.94140625,14143474486,26135.31808035714,26822.432486979167,23647.58271484375,587.126270339883
2023-06-14,25124.67578125,26041.80078125,24902.15234375,25920.2578125,14265717766,25960.84347098214,26753.498567708335,23690.8846875,659.1407317632626
2023-06-15,25576.39453125,25735.30859375,24797.16796875,25121.673828125,15837384409,25827.726004464286,26704.823372395833,23736.543525390625,690.6730685871654
2023-06-16,26327.462890625,26463.173828125,25245.357421875,25575.283203125,16324646965,25805.881417410714,26669.112044270834,23787.094228515623,681.1851728632226
2023-06-17,26510.67578125,26769.39453125,26174.4921875,26328.6796875,11090276850,25900.086495535714,26658.394270833334,23837.4226953125,681.060007221935
2023-06-18,26336.212890625,26675.92578125,26325.890625,26510.45703125,9565695129,25956.66434151786,26639.930403645834,23883.260927734376,682.0686520819239
2023-06-19,26851.029296875,26984.611328125,26312.83203125,26335.44140625,12826986222,26092.168526785714,26630.645182291668,23932.68041015625,677.0505374926464
2023-06-20,28327.48828125,28388.96875,26668.791015625,26841.6640625,22211859147,26436.27706473214,26683.1005859375,23988.87455078125,744.5220949082864
2023-06-21,30027.296875,30737.330078125,28283.41015625,28311.310546875,33346760979,27136.651506696428,26788.967903645833,24054.469853515624,963.0091143182593
2023-06-22,29912.28125,30495.998046875,29679.158203125,29995.935546875,20653160491,27756.063895089286,26878.5197265625,24118.378828125,1117.5396673873204
2023-06-23,30695.46875,31389.5390625,29845.21484375,29896.3828125,24115570085,28380.06473214286,27023.874739583334,24186.982041015624,1311.1931735672586
2023-06-24,30548.6953125,30804.1484375,30290.146484375,30708.73828125,12147822496,28956.924665178572,27159.624348958332,24254.277998046877,1455.4200729427346
2023-06-25,30480.26171875,31041.271484375,30327.943359375,30545.150390625,12703464114,29548.931640625,27284.9900390625,24322.438671875,1573.3822834085033
2023-06-26,30271.130859375,30636.029296875,29955.744140625,30480.5234375,16493186997,30037.517578125,27398.415950520834,24387.626953125,1662.4442989573658
2023-06-27,30688.1640625,31006.787109375,30236.650390625,30274.3203125,16428827944,30374.756975446428,27485.166536458335,24455.40201171875,1764.3236202846351
2023-06-28,30086.24609375,30703.279296875,29921.822265625,30696.560546875,14571500779,30383.178292410714,27563.178580729167,24520.189619140627,1826.8812861091237
2023-06-29,30445.3515625,30796.25,30057.203125,30086.1875,13180860821,30459.331194196428,27654.611979166668,24586.89541015625,1901.2166005470717
2023-06-30,30477.251953125,31256.86328125,29600.275390625,30441.353515625,26387306197,30428.157366071428,27763.1984375,24653.249482421874,1967.3936318000221
2023-07-01,30590.078125,30641.2890625,30328.865234375,30471.84765625,9086606733,30434.069196428572,27888.868619791665,24717.29328125,2024.643667436584
2023-07-02,30620.76953125,30766.140625,30264.01953125,30587.26953125,10533418042,30454.141741071428,28001.241276041666,24781.318876953126,2080.716506589204
2023-07-03,31156.439453125,31375.61328125,30586.513671875,30624.515625,15271884873,30580.614397321428,28137.2849609375,24850.276748046876,2150.3360533853634
2023-07-04,30777.58203125,31325.197265625,30659.35546875,31156.865234375,12810828427,30593.38839285714,28259.235481770833,24920.927236328123,2193.8994636430557
2023-07-05,30514.166015625,30877.330078125,30225.61328125,30778.724609375,12481622280,30654.51981026786,28417.704427083332,24989.522607421874,2178.8030602345166
2023-07-06,29909.337890625,31460.052734375,29892.2265625,30507.150390625,21129219509,30577.946428571428,28506.722916666666,25055.2794140625,2183.5252016103577
2023-07-07,30342.265625,30434.64453125,29777.28515625,29907.998046875,13384770155,30558.662667410714,28639.9318359375,25124.79234375,2169.0124358710946
2023-07-08,30292.541015625,30374.4375,30080.16015625,30346.921875,7509378699,30516.157366071428,28766.0759765625,25191.723525390626,2150.7285952996026
2023-07-09,30171.234375,30427.58984375,30085.591796875,30291.611328125,7903327692,30451.938058035714,28889.104622395833,25258.492021484373,2120.8271887209044
2023-07-10,30414.470703125,31026.083984375,29985.39453125,30172.423828125,14828209155,30345.942522321428,29041.2123046875,25326.412666015625,2058.1490696822816
2023-07-11,30620.951171875,30788.314453125,30358.09765625,30417.6328125,12151839152,30323.56668526786,29197.238411458333,25395.53265625,1991.2924648217381
2023-07-12,30391.646484375,30959.96484375,30228.8359375,30622.24609375,14805659717,30306.063895089286,29346.876627604168,25463.252109375,1901.8293036459836
2023-07-13,31476.048828125,31814.515625,30268.3515625,30387.48828125,23686079548,30529.879743303572,29532.120638020835,25536.422421875,1825.5221339617028
2023-07-14,30334.068359375,31582.25390625,29966.38671875,31474.720703125,20917902660,30528.70870535714,29705.767057291665,25603.493740234375,1629.0081433348007
2023-07-15,30295.806640625,30407.78125,30263.462890625,30331.783203125,8011667756,30529.175223214286,29863.080794270834,25671.386904296876,1432.508762641367
2023-07-16,30249.1328125,30437.560546875,30089.669921875,30297.47265625,8516564470,30540.303571428572,29993.803125,25739.86970703125,1268.2617980574482
2023-07-17,30145.888671875,30336.400390625,29685.783203125,30249.626953125,13240156074,30501.934709821428,30114.976888020832,25807.38744140625,1084.3178875950107
2023-07-18,29856.5625,30233.65625,29556.427734375,30147.0703125,13138897269,30392.736328125,30232.321875,25873.65732421875,819.4034505462192
2023-07-19,29913.923828125,30184.181640625,29794.26953125,29862.046875,12128602812,30324.490234375,30334.418359375,25940.489462890626,519.5079064800644
2023-07-20,29792.015625,30195.53125,29638.095703125,29915.25,14655207121,30083.9140625,30383.2359375,26006.324140625,372.39685874628617
2023-07-21,29908.744140625,30045.998046875,29733.8515625,29805.111328125,10972789818,30023.153459821428,30379.2841796875,26072.4255078125,376.905940388907
2023-07-22,29771.802734375,29991.615234375,29664.12109375,29908.697265625,7873300598,29948.295758928572,30374.6015625,26137.885234375,383.71903838092305
2023-07-23,30084.5390625,30330.640625,29741.52734375,29790.111328125,9220145050,29924.782366071428,30354.237239583334,26203.99173828125,382.3118443924413
2023-07-24,29176.916015625,30093.39453125,28934.294921875,30081.662109375,15395817395,29786.35770089286,30308.511263020835,26265.69263671875,436.45331617489865
2023-07-25,29227.390625,29353.16015625,29062.43359375,29178.970703125,10266772793,29696.476004464286,30266.748893229167,26327.06974609375,477.46652411251665
2023-07-26,29354.97265625,29675.552734375,29113.912109375,29225.759765625,13497554655,29616.625837053572,30236.210286458332,26389.06921875,505.64375756543365
2023-07-27,29210.689453125,29560.966796875,29099.3515625,29353.798828125,10770779217,29533.579241071428,30186.9611328125,26449.666943359374,531.4021487523219
2023-07-28,29319.24609375,29521.513671875,29125.845703125,29212.1640625,11218474952,29449.365234375,30161.394466145834,26510.280400390624,554.3693311368156
2023-07-29,29356.91796875,29396.84375,29264.166015625,29319.4453125,6481775959,29390.09598214286,30125.113346354166,26569.833525390626,570.5259677531488
2023-07-30,29275.30859375,29443.169921875,29059.501953125,29357.09375,8678454527,29274.491629464286,30085.048567708334,26626.5355859375,586.9120665227756
2023-07-31,29230.111328125,29489.873046875,29131.578125,29278.314453125,11656781982,29282.090959821428,30039.716341145835,26678.338203125,598.9565624687034
2023-08-01,29675.732421875,29675.732421875,28657.0234375,29230.873046875,18272392391,29346.139787946428,30008.215104166666,26727.168994140626,592.1559555127185
2023-08-02,29151.958984375,29987.998046875,28946.509765625,29704.146484375,19212655598,29317.137834821428,29941.399088541668,26768.047294921875,570.8322895998888
2023-08-03,29178.6796875,29375.70703125,28959.48828125,29161.8125,12780357746,29312.565011160714,29888.10234375,26809.53669921875,564.6774564093995
2023-08-04,29074.091796875,29302.078125,28885.3359375,29174.3828125,12036639988,29277.54296875,29840.099869791666,26849.058994140625,570.7976447868093
2023-08-05,29042.126953125,29102.46484375,28957.796875,29075.388671875,6598366353,29232.572823660714,29811.192838541665,26888.46203125,588.8441912666165
2023-08-06,29041.85546875,29160.822265625,28963.833984375,29043.701171875,7269806994,29199.22237723214,29767.845833333333,26930.22740234375,596.2196934910344
2023-08-07,29180.578125,29244.28125,28724.140625,29038.513671875,13618163710,29192.14620535714,29730.780403645833,26970.696328125,597.039324901402
2023-08-08,29765.4921875,30176.796875,29113.814453125,29180.01953125,17570561357,29204.96902901786,29717.2556640625,27006.141025390625,591.2855765636962
2023-08-09,29561.494140625,30093.435546875,29376.80078125,29766.6953125,18379521213,29263.474051339286,29688.823111979167,27040.06037109375,576.9372433290904
2023-08-10,29429.591796875,29688.564453125,29354.447265625,29563.97265625,11865344789,29299.31863839286,29649.1111328125,27073.60625,550.9824396560332
2023-08-11,29397.71484375,29517.7734375,29253.517578125,29424.90234375,10195168197,29345.55050223214,29615.980078125,27105.922666015624,534.4278009288278
2023-08-12,29415.96484375,29465.11328125,29357.587890625,29399.787109375,6194358008,29398.955915178572,29547.310611979166,27139.820146484373,403.4961278109938
2023-08-13,29282.9140625,29441.43359375,29265.806640625,29416.59375,7329897180,29433.39285714286,29512.272135416668,27170.645419921875,377.63107186456233
2023-08-14,29408.443359375,29660.25390625,29124.10546875,29283.263671875,14013695304,29465.94503348214,29482.693359375,27202.52375,347.70967580519766
2023-08-15,29170.34765625,29439.12109375,29088.853515625,29408.048828125,12640195779,29380.924386160714,29446.733854166665,27232.981845703125,320.4251681598148
2023-08-16,28701.779296875,29221.9765625,28701.779296875,29169.07421875,14949271904,29258.107979910714,29398.596875,27261.33529296875,320.2435029206026
2023-08-17,26664.55078125,28745.947265625,25409.111328125,28699.802734375,31120851211,28863.102120535714,29292.196484375,27275.78521484375,584.2698174832551
2023-08-18,26049.556640625,26808.1953125,25668.921875,26636.078125,24026236529,28384.793805803572,29163.384244791665,27291.8323046875,820.6422178822255
2023-08-19,26096.205078125,26249.44921875,25802.408203125,26047.83203125,10631443812,27910.542410714286,29040.190559895833,27306.6169140625,984.1373949433961
2023-08-20,26189.583984375,26260.681640625,26004.314453125,26096.861328125,9036580420,27468.638113839286,28916.2185546875,27318.945986328126,1098.553386319016
2023-08-21,26124.140625,26220.201171875,25846.087890625,26188.69140625,13371557893,26999.452008928572,28794.629817708334,27332.207333984374,1197.9569818899345
2023-08-22,26031.65625,26135.5078125,25520.728515625,26130.748046875,14503820706,26551.067522321428,28659.533723958335,27345.11900390625,1273.6122322093627
2023-08-23,26431.640625,26786.8984375,25804.998046875,26040.474609375,16985265785,26226.76199776786,28568.024544270833,27360.61796875,1332.4227447179417
2023-08-24,26162.373046875,26554.91015625,25914.92578125,26431.51953125,12871532023,26155.022321428572,28465.857291666667,27376.65150390625,1396.108036304357
2023-08-25,26047.66796875,26248.103515625,25786.8125,26163.6796875,12406045118,26154.752511160714,28355.613802083335,27393.089296875,1452.9033534798714
2023-08-26,26008.462890625,26107.384765625,25983.87890625,26047.234375,6034817316,26142.217912946428,28248.872916666667,27406.81015625,1504.6258672966455
2023-08-27,26089.693359375,26165.373046875,25965.09765625,26008.2421875,6913768611,26127.947823660714,28141.221158854165,27422.561630859374,1540.5077712952395
2023-08-28,26106.150390625,26198.578125,25880.599609375,26089.615234375,11002805166,26125.377790178572,28032.862239583334,27443.9971875,1566.1627414199852
2023-08-29,27727.392578125,28089.337890625,25912.62890625,26102.486328125,29368391712,26367.625837053572,27981.2650390625,27474.378232421874,1549.225355747012
2023-08-30,27297.265625,27760.16015625,27069.20703125,27726.083984375,16343655235,26491.286551339286,27916.836848958334,27501.510185546875,1535.629549415725
2023-08-31,25931.47265625,27456.078125,25752.9296875,27301.9296875,20181001451,26458.30078125,27792.028190104167,27522.226533203124,1539.8972937049612
2023-09-01,25800.724609375,26125.869140625,25362.609375,25934.021484375,17202862221,26423.02315848214,27680.320377604166,27542.1896484375,1559.2742089681915
2023-09-02,25868.798828125,25970.28515625,25753.09375,25800.91015625,10100387473,26403.071149553572,27569.991015625,27560.429619140625,1566.6799770377738
2023-09-03,25969.56640625,26087.1484375,25817.03125,25869.47265625,8962524523,26385.91015625,27466.5068359375,27568.7382421875,1566.4353214230366
2023-09-04,25812.416015625,26081.525390625,25657.025390625,25968.169921875,10680635106,26343.948102678572,27358.8498046875,27579.68294921875,1565.3974428314896
2023-09-05,25779.982421875,25858.375,25589.98828125,25814.95703125,11094740040,26065.746651785714,27250.120703125,27585.754853515624,1557.7310985701238
2023-09-06,25753.236328125,25953.015625,25404.359375,25783.931640625,12752705327,25845.171037946428,27135.8759765625,27591.3146484375,1536.8092823157988
2023-09-07,26240.1953125,26409.302734375,25608.201171875,25748.3125,11088307100,25889.274274553572,27018.366080729167,27600.877412109374,1461.7514943138524
2023-09-08,25905.654296875,26414.005859375,25677.48046875,26245.208984375,10817356400,25904.264229910714,26896.504752604167,27606.25994140625,1393.2092348350536
2023-09-09,25895.677734375,25921.9765625,25810.494140625,25905.42578125,5481314132,25908.104073660714,26778.7076171875,27613.5565625,1319.0744793755102
2023-09-10,25832.2265625,25978.130859375,25640.26171875,25895.2109375,7899553047,25888.48409598214,26659.8580078125,27621.7734765625,1232.7658505570641
2023-09-11,25162.654296875,25883.947265625,24930.296875,25831.71484375,14600006467,25795.660993303572,26518.080989583334,27627.849287109377,1146.4203658328722
2023-09-12,25833.34375,26451.939453125,25133.078125,25160.658203125,18657279324,25803.284040178572,26403.0953125,27641.02537109375,1026.242257963039
2023-09-13,26228.32421875,26376.11328125,25781.123046875,25837.5546875,13072077070,25871.153738839286,26297.091341145835,27656.2901171875,855.0729910951569
2023-09-14,26539.673828125,26774.623046875,26171.451171875,26228.27734375,13811359124,25913.936383928572,26209.402213541667,27671.182421875,663.7383079200154
2023-09-15,26608.693359375,26840.498046875,26240.701171875,26533.818359375,11479735788,26014.370535714286,26139.632682291667,27686.611533203126,476.2411722235578
2023-09-16,26568.28125,26754.76953125,26473.890625,26606.19921875,7402031417,26110.45675223214,26136.423697916667,27703.716171875,472.8948131954625
2023-09-17,26534.1875,26617.998046875,26445.07421875,26567.927734375,6774210670,26210.736886160714,26152.578059895834,27718.15435546875,478.0743298269353
2023-09-18,26754.28125,27414.734375,26415.515625,26532.994140625,15615339655,26438.112165178572,26174.513932291666,27734.548427734375,490.3387365864845
2023-09-19,27211.1171875,27488.763671875,26681.60546875,26760.8515625,13807690550,26634.936941964286,26208.5650390625,27758.790615234375,525.6216381216536
2023-09-20,27132.0078125,27379.505859375,26864.08203125,27210.228515625,13281116604,26764.034598214286,26242.160611979165,27782.68390625,551.6065653733148
2023-09-21,26567.6328125,27152.939453125,26389.30078125,27129.83984375,13371443708,26768.028738839286,26260.026497395833,27803.344501953125,553.230906988539
2023-09-22,26579.568359375,26726.078125,26495.533203125,26564.056640625,10578746709,26763.868024553572,26264.957421875,27824.0935546875,555.4679552273986
2023-09-23,26579.390625,26634.185546875,26520.51953125,26578.556640625,7404700301,26765.455078125,26278.8580078125,27845.89166015625,558.0243081407194
2023-09-24,26256.826171875,26716.05859375,26221.05078125,26579.373046875,8192867686,26725.83203125,26285.829947916667,27868.585390625,556.3402907725769
2023-09-25,26298.48046875,26421.5078125,26011.46875,26253.775390625,11997833257,26660.717633928572,26295.497200520833,27898.262685546873,553.8686802218442
2023-09-26,26217.25,26389.884765625,26090.712890625,26294.7578125,9985498161,26518.73660714286,26299.749088541666,27928.41271484375,552.7227271394196
2023-09-27,26352.716796875,26817.841796875,26111.46484375,26209.498046875,11718380997,26407.409319196428,26307.96796875,27957.014248046875,551.5766930865152
2023-09-28,27021.546875,27259.5,26327.322265625,26355.8125,14079002707,26472.25418526786,26284.439778645832,27981.302236328123,501.7448851753633
2023-09-29,26911.720703125,27225.9375,26721.763671875,27024.841796875,10396435377,26519.704520089286,26271.58828125,27994.873173828124,479.3458292946246
2023-09-30,26967.916015625,27091.794921875,26888.96875,26911.689453125,5331172801,26575.208147321428,26306.136393229168,28005.9823828125,491.1909106992616
2023-10-01,27983.75,28047.23828125,26965.09375,26967.396484375,9503917434,26821.911551339286,26378.90390625,28024.021328125,569.2366281403376
2023-10-02,27530.78515625,28494.458984375,27347.787109375,27976.798828125,19793041322,26997.955078125,26434.303450520834,28036.41130859375,598.0263448207795
2023-10-03,27429.978515625,27667.19140625,27216.001953125,27508.251953125,11407814187,27171.202008928572,26482.983854166665,28036.441552734374,617.9980088091627
2023-10-04,27799.39453125,27826.658203125,27248.10546875,27429.07421875,11143355314,27377.870256696428,26549.216471354168,28040.609130859375,649.3338147176738
2023-10-05,27415.912109375,28091.861328125,27375.6015625,27798.646484375,11877253670,27434.208147321428,26603.7474609375,28037.4953125,651.195958813522
2023-10-06,27946.59765625,28252.537109375,27215.552734375,27412.123046875,13492391599,27582.047712053572,26676.859505208333,28038.392119140626,675.1026858283333
2023-10-07,27968.83984375,28028.091796875,27870.423828125,27946.78125,6553044316,27725.03683035714,26734.480989583335,28037.357236328124,709.4455331358002
2023-10-08,27935.08984375,28102.169921875,27740.662109375,27971.677734375,7916875290,27718.085379464286,26802.128841145834,28040.495498046876,724.2903054293942
2023-10-09,27583.677734375,27989.470703125,27302.5625,27934.47265625,12007668568,27725.641462053572,26858.3955078125,28036.7440234375,716.9736175553035
2023-10-10,27391.01953125,27715.84765625,27301.654296875,27589.201171875,9973350678,27720.07589285714,26910.3552734375,28036.2326953125,696.2251669203538
2023-10-11,26873.3203125,27474.115234375,26561.099609375,27392.076171875,13648094333,27587.77957589286,26967.377473958335,28033.12576171875,613.2592958046121
2023-10-12,26756.798828125,26921.439453125,26558.3203125,26873.29296875,9392909295,27493.620535714286,26998.159309895833,28026.93810546875,576.4459238067221
2023-10-13,26862.375,27092.697265625,26686.322265625,26752.87890625,15165312851,27338.731584821428,27019.2943359375,28025.550537109375,558.5942275529621
2023-10-14,26861.70703125,26969.0,26814.5859375,26866.203125,5388116782,27180.569754464286,27030.028776041665,28023.51841796875,552.1162702873103
2023-10-15,27159.65234375,27289.169921875,26817.89453125,26858.01171875,7098201980,27069.79296875,27048.394075520835,28017.57447265625,546.7552913760078
2023-10-16,28519.466796875,29448.138671875,27130.47265625,27162.62890625,27833876539,27203.477120535714,27113.43359375,28020.003994140625,601.0319163342704
2023-10-17,28415.748046875,28618.751953125,28110.185546875,28522.09765625,14872527508,27349.86690848214,27176.152278645834,28019.6903125,635.6758408281056
2023-10-18,28328.341796875,28889.009765625,28174.251953125,28413.53125,12724128586,27557.727120535714,27228.620963541667,28019.276845703123,663.9849940667514
2023-10-19,28719.806640625,28892.474609375,28177.98828125,28332.416015625,14448058195,27838.156808035714,27278.910611979165,28021.8793359375,717.5836603200892
2023-10-20,29682.94921875,30104.0859375,28601.669921875,28732.8125,21536125230,28241.09598214286,27363.9419921875,28031.342978515626,840.2334260836392
2023-10-21,29918.412109375,30287.482421875,29481.751953125,29683.380859375,11541146996,28677.768136160714,27475.634635416667,28040.09458984375,946.6952678031187
2023-10-22,29993.896484375,30199.43359375,29720.3125,29918.654296875,10446520040,29082.66015625,27589.445572916666,28049.174150390623,1036.253963951745
2023-10-23,33086.234375,34370.4375,30097.828125,30140.685546875,38363572311,29735.055524553572,27806.340364583335,28074.384619140626,1425.4342553532622
2023-10-24,33901.52734375,35150.43359375,32880.76171875,33077.3046875,44934999645,30518.73828125,28061.163736979168,28104.262958984375,1778.4755503997885
2023-10-25,34502.8203125,35133.7578125,33709.109375,33916.04296875,25254318008,31400.806640625,28334.641731770833,28137.0380859375,2099.8395993054296
2023-10-26,34156.6484375,34832.91015625,33762.32421875,34504.2890625,19427195376,32177.49832589286,28599.288346354166,28166.15607421875,2313.2433072606336
2023-10-27,33909.80078125,34238.2109375,33416.88671875,34156.5,16418032871,32781.334263392855,28851.191145833334,28187.44017578125,2466.5524686792946
2023-10-28,34089.57421875,34399.390625,33874.8046875,33907.72265625,10160330825,33377.214564732145,29086.792057291666,28206.71275390625,2618.6359750049783
2023-10-29,34538.48046875,34743.26171875,33947.56640625,34089.37109375,11160323986,34026.44084821428,29341.0173828125,28228.709892578125,2766.246257606562
2023-10-30,34502.36328125,34843.93359375,34110.97265625,34531.7421875,17184860315,34228.74497767857,29592.165625,28249.226376953124,2882.928650855027
2023-10-31,34667.78125,34719.25390625,34083.30859375,34500.078125,15758270810,34338.20982142857,29814.966666666667,28270.136787109375,3009.827092047509
2023-11-01,35437.25390625,35527.9296875,34170.69140625,34657.2734375,22446272005,34471.70033482143,30078.515625,28295.730576171874,3145.9969179532436
2023-11-02,34938.2421875,35919.84375,34401.57421875,35441.578125,20998158544,34583.35658482143,30328.791080729166,28318.845009765624,3225.6764110519234
2023-11-03,34732.32421875,34942.47265625,34133.44140625,34942.47265625,17158456701,34700.85993303572,30559.888736979166,28345.28140625,3285.9981653986333
2023-11-04,35082.1953125,35256.03125,34616.69140625,34736.32421875,9561294264,34842.66294642857,30815.431510416667,28368.704619140626,3330.8554291315977
2023-11-05,35049.35546875,35340.33984375,34594.2421875,35090.01171875,12412743996,34915.64508928572,31052.190104166668,28399.837998046874,3372.0842028090246
2023-11-06,35037.37109375,35286.02734375,34765.36328125,35044.7890625,12693436420,34992.07477678572,31287.8078125,28433.794912109373,3396.0765994524645
2023-11-07,35443.5625,35892.41796875,34545.81640625,35047.79296875,18834737789,35102.900669642855,31538.090234375,28474.628173828125,3417.082302172637
2023-11-08,35655.27734375,35994.41796875,35147.80078125,35419.4765625,17295394918,35134.046875,31807.1435546875,28513.817060546877,3412.7512065332758
2023-11-09,36693.125,37926.2578125,35592.1015625,35633.6328125,37762672382,35384.744419642855,32117.213736979167,28559.32576171875,3420.2521125480976
2023-11-10,37313.96875,37493.80078125,36362.75390625,36702.25,22711265155,35753.55078125,32465.2353515625,28608.26890625,3399.3908378223705
2023-11-11,37138.05078125,37407.09375,36773.66796875,37310.0703125,13924272142,36047.244419642855,32811.277083333334,28652.421171875,3325.847022389901
2023-11-12,37054.51953125,37227.69140625,36779.1171875,37133.9921875,11545715999,36333.69642857143,33151.015234375,28695.580263671876,3215.9596852120867
2023-11-13,36502.35546875,37405.1171875,36399.60546875,37070.3046875,19057712790,36542.97991071428,33472.37018229167,28730.72310546875,3042.8407656418517
2023-11-14,35537.640625,36753.3515625,34948.5,36491.7890625,23857403554,36556.419642857145,33751.636458333334,28761.71,2819.774775372376
2023-11-15,37880.58203125,37964.89453125,35383.78125,35548.11328125,27365821679,36874.3203125,34063.6736328125,28804.87046875,2737.5696493175924
2023-11-16,36154.76953125,37934.625,35545.47265625,37879.98046875,26007385366,36797.412388392855,34321.641015625,28839.300283203123,2544.8497244123237
2023-11-17,36596.68359375,36704.484375,35901.234375,36164.82421875,22445028430,36694.943080357145,34597.25240885417,28881.825859375,2310.3132902934153
2023-11-18,36585.703125,36839.28125,36233.3125,36625.37109375,11886022717,36616.03627232143,34859.448958333334,28921.351689453124,2052.215237545377
2023-11-19,37386.546875,37509.35546875,36414.59765625,36585.765625,12915986553,36663.46875,35116.235546875,28963.252880859374,1854.6114735796002
2023-11-20,37476.95703125,37756.8203125,36882.53125,37374.07421875,20888209068,36802.697544642855,35368.18704427083,29006.399111328126,1623.100253433988
2023-11-21,35813.8125,37631.140625,35813.8125,37469.16015625,25172163756,36842.150669642855,35562.184244791664,29037.79625,1267.4399143554456
2023-11-22,37432.33984375,37856.98046875,35670.97265625,35756.5546875,24397247860,36778.11607142857,35707.054427083334,29080.434833984375,1222.2540973138878
2023-11-23,37289.62109375,37643.91796875,36923.86328125,37420.43359375,14214948217,36940.23772321428,35819.990885416664,29124.608046875,1206.0936826824045
2023-11-24,37720.28125,38415.33984375,37261.60546875,37296.31640625,22922957823,37100.751674107145,35927.239583333336,29174.7380859375,1227.7859780110011
